DEPARTAME_NOMBRE,MUNICIPIO_NOMBRE,TotalPersonasSencibilizadas,COD DANE INST EDUC,MUNICIPIO_COD,FECHA DE CARGUE,ID INDICADOR,INVERSION_TOTAL,FECHA VIGENCIA,META_NACIONAL
ANTIOQUIA,RIONEGRO,60,205615000010,5615,2018-12-31,5855,873641.35,2018-12-31,265000
BOGOTA,"BOGOTA, D.C.",221,111001098922,11001,2018-12-31,5855,3217912.33,2018-12-31,265000
CAUCA,SILVIA,419,219743000520,19743,2018-12-31,5855,6100928.81,2018-12-31,265000
META,VILLAVICENCIO,155,150001001860,50001,2018-12-31,5855,2256906.84,2018-12-31,265000
CUNDINAMARCA,SOACHA,37,125754000250,25754,2018-12-31,5855,538745.5,2018-12-31,265000
CASANARE,SACAMA,1,0,85315,2020-12-31,8046,18146.23,2020-12-31,64500
NARI�O,PASTO,200,252001001247,52001,2018-12-31,5855,2912137.85,2018-12-31,265000
CESAR,BECERRIL,7,0,20045,2020-12-31,8046,127023.6,2020-12-31,64500
ATLANTICO,SOLEDAD,3,308758004117,8758,2018-12-31,5855,43682.06,2018-12-31,265000
META,RESTREPO,104,0,50606,2020-12-31,8046,1887208.0,2020-12-31,64500
BOLIVAR,MAGANGUE,43,113430000631,13430,2018-12-31,5855,626109.63,2018-12-31,265000
BOYACA,SACHICA,4,0,15638,2020-12-31,8046,72584.92,2020-12-31,64500
SANTANDER,EL PE�ON,14,0,68250,2020-12-31,8046,254047.2,2020-12-31,64500
VALLE DEL CAUCA,CALI,1054,176001013310,76001,2018-12-31,5855,15346966.51,2018-12-31,265000
ATLANTICO,SOLEDAD,231,108758000546,8758,2017-12-31,4780,3363519.22,2017-12-31,160000
NORTE DE SANTANDER,VILLA CARO,133,154871000261,54871,2018-12-31,5855,1936571.67,2018-12-31,265000
CUNDINAMARCA,SOACHA,331,325754005161,25754,2018-12-31,5855,4819588.15,2018-12-31,265000
CALDAS,MANZANARES,1,0,17433,2020-12-31,8046,18146.23,2020-12-31,64500
NORTE DE SANTANDER,CONVENCION,200,254206000041,54206,2018-12-31,5855,2912137.85,2018-12-31,265000
META,VILLAVICENCIO,2,150001001479,50001,2016-12-31,3979,177084.73,2016-12-31,48000
RISARALDA,PEREIRA,10,166001001531,66001,2016-12-31,3979,885423.65,2016-12-31,48000
ANTIOQUIA,CHIGORODO,22,305172001403,5172,2016-12-31,3979,1947932.03,2016-12-31,48000
HUILA,CAMPOALEGRE,20,141132000070,41132,2015-12-31,3101,1484744.25,2015-12-31,34000
CAUCA,POPAYAN,112,119001000699,19001,2014-12-31,2344,13256670.73,2014-12-31,18300
TOLIMA,IBAGUE,17,173001011539,73001,2015-12-31,3101,1262032.61,2015-12-31,34000
CESAR,BECERRIL,44,120045000244,20045,2016-12-31,3979,3895864.06,2016-12-31,48000
RISARALDA,PEREIRA,18,366001004560,66001,2016-12-31,3979,1593762.57,2016-12-31,48000
CESAR,VALLEDUPAR,16,120001000638,20001,2015-12-31,3101,1187795.4,2015-12-31,34000
BOLIVAR,MARGARITA,48,213440000430,13440,2015-12-31,3101,3563386.2,2015-12-31,34000
ATLANTICO,SOLEDAD,22,308758002360,8758,2016-12-31,3979,1947932.03,2016-12-31,48000
CESAR,VALLEDUPAR,14,120001000077,20001,2015-12-31,3101,1039320.97,2015-12-31,34000
ATLANTICO,BARRANQUILLA,24,308001004101,8001,2016-12-31,3979,2125016.76,2016-12-31,48000
NARI�O,SAN ANDRES DE TUMACO,21,152835004923,52835,2015-12-31,3101,1558981.46,2015-12-31,34000
MAGDALENA,SANTA MARTA,29,147001006500,47001,2016-12-31,3979,2567728.58,2016-12-31,48000
SUCRE,OVEJAS,17,370508000598,70508,2015-12-31,3101,1262032.61,2015-12-31,34000
CESAR,VALLEDUPAR,21,120001001219,20001,2014-12-31,2344,2485625.76,2014-12-31,18300
CESAR,VALLEDUPAR,9,120001000921,20001,2015-12-31,3101,668134.91,2015-12-31,34000
CORDOBA,VALENCIA,10,223855000490,23855,2015-12-31,3101,742372.12,2015-12-31,34000
CORDOBA,SAHAGUN,174,123660000041,23660,2015-12-31,3101,12917274.99,2015-12-31,34000
ANTIOQUIA,BELLO,14,305088000574,5088,2015-12-31,3101,1039320.97,2015-12-31,34000
CALDAS,ARANZAZU,3,217050000396,17050,2016-12-31,3979,265627.09,2016-12-31,48000
AMAZONAS,LETICIA,3,291001000521,91001,2016-12-31,3979,265627.09,2016-12-31,48000
VALLE DEL CAUCA,CALI,34,176001008791,76001,2016-12-31,3979,3010440.41,2016-12-31,48000
BOYACA,SOGAMOSO,1,315759001495,15759,2016-12-31,3979,88542.36,2016-12-31,48000
ATLANTICO,SOLEDAD,31,308758001401,8758,2014-12-31,2344,3669257.07,2014-12-31,18300
CORDOBA,CERETE,1,223162000534,23162,2016-12-31,3979,88542.36,2016-12-31,48000
VALLE DEL CAUCA,PALMIRA,10,176520002091,76520,2015-12-31,3101,742372.12,2015-12-31,34000
ATLANTICO,BARRANQUILLA,45,108001009252,8001,2015-12-31,3101,3340674.56,2015-12-31,34000
MAGDALENA,SANTA MARTA,12,147001000005,47001,2016-12-31,3979,1062508.38,2016-12-31,48000
TOLIMA,IBAGUE,22,173001006896,73001,2015-12-31,3101,1633218.67,2015-12-31,34000
MAGDALENA,SANTA MARTA,32,147001000994,47001,2014-12-31,2344,3787620.21,2014-12-31,18300
HUILA,ACEVEDO,19,241006000352,41006,2015-12-31,3101,1410507.04,2015-12-31,34000
BOGOTA,"BOGOTA, D.C.",3,311001095469,11001,2015-12-31,3101,222711.63,2015-12-31,34000
BOGOTA,"BOGOTA, D.C.",38,311001091234,11001,2015-12-31,3101,2821014.08,2015-12-31,34000
BOGOTA,"BOGOTA, D.C.",241,311001088608,11001,2016-12-31,3979,21338709.98,2016-12-31,48000
META,VILLAVICENCIO,2,150001003170,50001,2016-12-31,3979,177084.73,2016-12-31,48000
VALLE DEL CAUCA,CALI,81,176001002555,76001,2014-12-31,2344,9587413.65,2014-12-31,18300
BOYACA,BETEITIVA,15,215092000105,15092,2015-12-31,3101,1113558.18,2015-12-31,34000
BOYACA,CHIQUINQUIRA,7,315176001110,15176,2015-12-31,3101,519660.48,2015-12-31,34000
RISARALDA,BELEN DE UMBRIA,21,266088000528,66088,2016-12-31,3979,1859389.66,2016-12-31,48000
MAGDALENA,CIENAGA,5,147189000015,47189,2016-12-31,3979,442711.82,2016-12-31,48000
PUTUMAYO,PUERTO CAICEDO,11,286568002602,86569,2015-12-31,3101,816609.33,2015-12-31,34000
VALLE DEL CAUCA,TULUA,10,176834000084,76834,2014-12-31,2344,1183631.31,2014-12-31,18300
NORTE DE SANTANDER,CUCUTA,18,154001002462,54001,2016-12-31,3979,1593762.57,2016-12-31,48000
NORTE DE SANTANDER,CUCUTA,36,354001006092,54001,2016-12-31,3979,3187525.14,2016-12-31,48000
BOYACA,SABOYA,28,215632000592,15632,2014-12-31,2344,3314167.68,2014-12-31,18300
LA GUAJIRA,RIOHACHA,16,344001003578,44001,2015-12-31,3101,1187795.4,2015-12-31,34000
ANTIOQUIA,BELLO,14,105088002829,5088,2015-12-31,3101,1039320.97,2015-12-31,34000
CAUCA,SILVIA,7,219743000147,19743,2015-12-31,3101,519660.48,2015-12-31,34000
BOYACA,MARIPI,28,215442000065,15442,2014-12-31,2344,3314167.68,2014-12-31,18300
ATLANTICO,SOLEDAD,16,308758002351,8758,2015-12-31,3101,1187795.4,2015-12-31,34000
LA GUAJIRA,BARRANCAS,17,144078000599,44078,2016-12-31,3979,1505220.2,2016-12-31,48000
BOYACA,TUTA,24,115837000256,15837,2014-12-31,2344,2840715.15,2014-12-31,18300
VALLE DEL CAUCA,DAGUA,6,276233000651,76233,2016-12-31,3979,531254.19,2016-12-31,48000
TOLIMA,IBAGUE,15,373001009720,73001,2016-12-31,3979,1328135.47,2016-12-31,48000
CUNDINAMARCA,MADRID,22,225430000014,25430,2015-12-31,3101,1633218.67,2015-12-31,34000
ATLANTICO,SOLEDAD,45,308758001819,8758,2014-12-31,2344,5326340.92,2014-12-31,18300
SANTANDER,PIEDECUESTA,89,168547000011,68547,2014-12-31,2344,10534318.71,2014-12-31,18300
CASANARE,OROCUE,6,185230001090,85230,2014-12-31,2344,710178.78,2014-12-31,18300
ATLANTICO,SOLEDAD,17,308758003099,8758,2016-12-31,3979,1505220.2,2016-12-31,48000
BOYACA,MOTAVITA,39,215476000013,15476,2016-12-31,3979,3453152.23,2016-12-31,48000
ATLANTICO,GALAPA,18,108296000049,8296,2015-12-31,3101,1336269.82,2015-12-31,34000
TOLIMA,VILLAHERMOSA,16,173870000512,73870,2014-12-31,2344,1893810.1,2014-12-31,18300
ARAUCA,ARAUCA,79,181001001188,81001,2015-12-31,3101,5864739.79,2015-12-31,34000
ATLANTICO,BARRANQUILLA,173,308001001897,8001,2015-12-31,3101,12843037.78,2015-12-31,34000
BOGOTA,"BOGOTA, D.C.",5,111001032433,11001,2015-12-31,3101,371186.06,2015-12-31,34000
BOYACA,SABOYA,37,215632000592,15632,2016-12-31,3979,3276067.5,2016-12-31,48000
NORTE DE SANTANDER,EL ZULIA,27,254261000476,54261,2015-12-31,3101,2004404.74,2015-12-31,34000
CORDOBA,MONTERIA,15,123001009071,23001,2015-12-31,3101,1113558.18,2015-12-31,34000
ANTIOQUIA,MEDELLIN,137,105001013340,5001,2016-12-31,3979,12130304.01,2016-12-31,48000
MAGDALENA,SANTA ANA,8,147707001705,47707,2016-12-31,3979,708338.92,2016-12-31,48000
QUINDIO,ARMENIA,1,163001003301,63001,2016-12-31,3979,88542.36,2016-12-31,48000
CESAR,SAN ALBERTO,30,120710012071,20710,2016-12-31,3979,2656270.95,2016-12-31,48000
BOYACA,MONIQUIRA,33,115469000038,15469,2014-12-31,2344,3905983.34,2014-12-31,18300
BOLIVAR,CARTAGENA,16,113001000429,13001,2015-12-31,3101,1187795.4,2015-12-31,34000
SAN ANDRES Y PROVIDENCIA,SAN ANDRES,1,388001000002,88001,2015-12-31,3101,74237.21,2015-12-31,34000
CESAR,LA JAGUA DE IBIRICO,30,120400008286,20400,2016-12-31,3979,2656270.95,2016-12-31,48000
BOGOTA,"BOGOTA, D.C.",39,111001092983,11001,2014-12-31,2344,4616162.13,2014-12-31,18300
ANTIOQUIA,BELLO,12,105088001539,5088,2015-12-31,3101,890846.55,2015-12-31,34000
BOYACA,PESCA,6,215542000194,15542,2015-12-31,3101,445423.27,2015-12-31,34000
BOYACA,TUNJA,35,315001000145,15001,2015-12-31,3101,2598302.44,2015-12-31,34000
BOYACA,TUNJA,21,115001000065,15001,2015-12-31,3101,1558981.46,2015-12-31,34000
CAUCA,EL TAMBO,15,219256000662,19256,2015-12-31,3101,1113558.18,2015-12-31,34000
CUNDINAMARCA,VERGARA,29,225862000490,25862,2015-12-31,3101,2152879.16,2015-12-31,34000
MAGDALENA,SANTA MARTA,65,347001050826,47001,2016-12-31,3979,5755253.73,2016-12-31,48000
VALLE DEL CAUCA,BUENAVENTURA,9,376109004006,76109,2015-12-31,3101,668134.91,2015-12-31,34000
BOLIVAR,CARTAGENA,12,313001029680,13001,2015-12-31,3101,890846.55,2015-12-31,34000
BOLIVAR,TURBACO,1,113836000071,13836,2015-12-31,3101,74237.21,2015-12-31,34000
NORTE DE SANTANDER,CUCUTA,10,254001003196,54001,2015-12-31,3101,742372.12,2015-12-31,34000
BOLIVAR,TALAIGUA NUEVO,14,213780000264,13780,2015-12-31,3101,1039320.97,2015-12-31,34000
TOLIMA,IBAGUE,66,273001011185,73001,2014-12-31,2344,7811966.68,2014-12-31,18300
CORDOBA,MONTERIA,1,123001001820,23001,2016-12-31,3979,88542.36,2016-12-31,48000
BOGOTA,"BOGOTA, D.C.",36,311001011281,11001,2015-12-31,3101,2672539.65,2015-12-31,34000
CALDAS,MANIZALES,35,117001000611,17001,2015-12-31,3101,2598302.44,2015-12-31,34000
VALLE DEL CAUCA,CALI,10,176001008669,76001,2016-12-31,3979,885423.65,2016-12-31,48000
TOLIMA,ANZOATEGUI,1192,273043000027,73043,2018-12-31,5855,17356341.64,2018-12-31,265000
CASANARE,YOPAL,301,185001003437,85001,2017-12-31,4780,4382767.47,2017-12-31,160000
BOYACA,TIBASOSA,102,0,15806,2020-12-31,8046,1850916.0,2020-12-31,64500
ATLANTICO,MANATI,19,0,8436,2020-12-31,8046,344778.4,2020-12-31,64500
RISARALDA,PEREIRA,245,166001000646,66001,2018-12-31,5855,3567368.87,2018-12-31,265000
BOGOTA,"BOGOTA, D.C.",211,111001083011,11001,2018-12-31,5855,3072305.44,2018-12-31,265000
CUNDINAMARCA,TABIO,3,0,25785,2020-12-31,8046,54438.69,2020-12-31,64500
ANTIOQUIA,SABANETA,3,0,5631,2020-12-31,8046,54438.69,2020-12-31,64500
META,URIBE,25,250330000801,50370,2018-12-31,5855,364017.23,2018-12-31,265000
NORTE DE SANTANDER,OCA�A,31,354498002567,54498,2018-12-31,5855,451381.36,2018-12-31,265000
NORTE DE SANTANDER,OCA�A,9,354498002265,54498,2018-12-31,5855,131046.2,2018-12-31,265000
SANTANDER,SAN JOAQUIN,3,0,68682,2020-12-31,8046,54438.69,2020-12-31,64500
BOYACA,CHIQUINQUIRA,4,315176001144,15176,2018-12-31,5855,58242.75,2018-12-31,265000
ANTIOQUIA,RIONEGRO,188,105615001062,5615,2018-12-31,5855,2737409.58,2018-12-31,265000
BOGOTA,"BOGOTA, D.C.",199,111001018333,11001,2018-12-31,5855,2897577.16,2018-12-31,265000
TOLIMA,IBAGUE,118,173001005661,73001,2018-12-31,5855,1718161.33,2018-12-31,265000
CAUCA,PUERTO TEJADA,9,0,19573,2020-12-31,8046,163316.1,2020-12-31,64500
CESAR,SAN MARTIN,48,0,20770,2020-12-31,8046,871019.1,2020-12-31,64500
BOYACA,SOGAMOSO,206,115759001895,15759,2018-12-31,5855,2999501.99,2018-12-31,265000
TOLIMA,NATAGAIMA,60,0,73483,2020-12-31,8046,1088774.0,2020-12-31,64500
CORDOBA,PUEBLO NUEVO,71,123570000521,23570,2018-12-31,5855,1033808.94,2018-12-31,265000
SANTANDER,TONA,10,0,68820,2020-12-31,8046,181462.3,2020-12-31,64500
CESAR,SAN DIEGO,25,0,20750,2020-12-31,8046,453655.8,2020-12-31,64500
CORDOBA,PUEBLO NUEVO,419,223570000402,23570,2018-12-31,5855,6100928.81,2018-12-31,265000
SUCRE,SAN LUIS DE SINCE,367,0,70742,2020-12-31,8046,6659667.0,2020-12-31,64500
GUAVIARE,CALAMAR,19,295001003895,95015,2018-12-31,5855,276653.09,2018-12-31,265000
ANTIOQUIA,FREDONIA,8,0,5282,2020-12-31,8046,145169.8,2020-12-31,64500
CASANARE,SAN LUIS DE PALENQUE,2,0,85325,2020-12-31,8046,36292.46,2020-12-31,64500
BOLIVAR,CARTAGENA,633,113001028919,13001,2017-12-31,4780,9216916.32,2017-12-31,160000
META,MESETAS,10,250330001379,50330,2018-12-31,5855,145606.89,2018-12-31,265000
AMAZONAS,LETICIA,183,291001000068,91001,2018-12-31,5855,2664606.14,2018-12-31,265000
QUINDIO,ARMENIA,342,163001002046,63001,2016-12-31,3979,30281488.86,2016-12-31,48000
CORDOBA,LORICA,29,123417000407,23417,2015-12-31,3101,2152879.16,2015-12-31,34000
ATLANTICO,BARRANQUILLA,9,308001000661,8001,2016-12-31,3979,796881.28,2016-12-31,48000
CAUCA,TOTORO,5,219824000982,19824,2015-12-31,3101,371186.06,2015-12-31,34000
ATLANTICO,SOLEDAD,14,308758077866,8758,2015-12-31,3101,1039320.97,2015-12-31,34000
QUINDIO,ARMENIA,75,163001002593,63001,2016-12-31,3979,6640677.38,2016-12-31,48000
ANTIOQUIA,BELLO,22,105088001806,5088,2015-12-31,3101,1633218.67,2015-12-31,34000
SANTANDER,PUENTE NACIONAL,36,168572000417,68572,2016-12-31,3979,3187525.14,2016-12-31,48000
SUCRE,PALMITO,93,170523000066,70523,2015-12-31,3101,6904060.77,2015-12-31,34000
BOYACA,VILLA DE LEYVA,21,115407000023,15407,2016-12-31,3979,1859389.66,2016-12-31,48000
ANTIOQUIA,MARINILLA,314,105440000386,5440,2018-12-31,5855,4572056.43,2018-12-31,265000
NORTE DE SANTANDER,OCA�A,401,154498000042,54498,2018-12-31,5855,5838836.4,2018-12-31,265000
BOLIVAR,TURBACO,20,113836000241,13836,2018-12-31,5855,291213.78,2018-12-31,265000
BOGOTA,"BOGOTA, D.C.",198,111001033898,11001,2018-12-31,5855,2883016.48,2018-12-31,265000
BOYACA,PESCA,55,115542000025,15542,2018-12-31,5855,800837.91,2018-12-31,265000
MAGDALENA,CIENAGA,148,147189004576,47189,2018-12-31,5855,2154982.01,2018-12-31,265000
NORTE DE SANTANDER,CUCUTA,237,354001012025,54001,2017-12-31,4780,3450883.36,2017-12-31,160000
VALLE DEL CAUCA,CALI,34,176001001745,76001,2018-12-31,5855,495063.43,2018-12-31,265000
NORTE DE SANTANDER,PAMPLONITA,1,0,54520,2020-12-31,8046,18146.23,2020-12-31,64500
CUNDINAMARCA,GUASCA,2,0,25322,2020-12-31,8046,36292.46,2020-12-31,64500
CUNDINAMARCA,MOSQUERA,45,0,25473,2020-12-31,8046,816580.4,2020-12-31,64500
TOLIMA,ANZOATEGUI,94,173043000162,73043,2018-12-31,5855,1368704.79,2018-12-31,265000
HUILA,TIMANA,88,341807000235,41807,2017-12-31,4780,1281340.65,2017-12-31,160000
NORTE DE SANTANDER,CUCUTA,313,154001002276,54001,2018-12-31,5855,4557495.74,2018-12-31,265000
BOGOTA,"BOGOTA, D.C.",7,111279000966,11001,2018-12-31,5855,101924.82,2018-12-31,265000
NORTE DE SANTANDER,ABREGO,33,254003002308,54003,2018-12-31,5855,480502.74,2018-12-31,265000
QUINDIO,ARMENIA,618,163001000434,63001,2018-12-31,5855,8998505.98,2018-12-31,265000
NORTE DE SANTANDER,PUERTO SANTANDER,6,0,54553,2020-12-31,8046,108877.4,2020-12-31,64500
CHOCO,MEDIO SAN JUAN,1,0,27450,2020-12-31,8046,18146.23,2020-12-31,64500
ANTIOQUIA,EL SANTUARIO,1,0,5697,2020-12-31,8046,18146.23,2020-12-31,64500
CESAR,EL COPEY,33,0,20238,2020-12-31,8046,598825.6,2020-12-31,64500
BOYACA,TIBASOSA,154,315806000214,15806,2018-12-31,5855,2242346.15,2018-12-31,265000
META,PUERTO CONCORDIA,287,250577000472,50450,2018-12-31,5855,4178917.82,2018-12-31,265000
ANTIOQUIA,MEDELLIN,3165,105001003441,5001,2018-12-31,5855,46084581.61,2018-12-31,265000
META,PUERTO LLERAS,76,0,50577,2020-12-31,8046,1379114.0,2020-12-31,64500
VALLE DEL CAUCA,YUMBO,49,376892000751,76892,2018-12-31,5855,713473.77,2018-12-31,265000
CESAR,CHIMICHAGUA,81,0,20175,2020-12-31,8046,1469845.0,2020-12-31,64500
VALLE DEL CAUCA,YUMBO,32,376892099740,76892,2018-12-31,5855,465942.05,2018-12-31,265000
ATLANTICO,PIOJO,1,0,8549,2020-12-31,8046,18146.23,2020-12-31,64500
META,PUERTO CONCORDIA,54,250450000163,50450,2018-12-31,5855,786277.22,2018-12-31,265000
SUCRE,BUENAVISTA,189,170110000025,70110,2018-12-31,5855,2751970.27,2018-12-31,265000
CAUCA,BOLIVAR,1,0,19100,2020-12-31,8046,18146.23,2020-12-31,64500
CALDAS,BELALCAZAR,54,117088000255,17088,2017-12-31,4780,786277.22,2017-12-31,160000
CUNDINAMARCA,ARBELAEZ,2,0,25053,2020-12-31,8046,36292.46,2020-12-31,64500
BOGOTA,"BOGOTA, D.C.",216,111001107875,11001,2018-12-31,5855,3145108.88,2018-12-31,265000
TOLIMA,ANZOATEGUI,35,273043000370,73043,2018-12-31,5855,509624.12,2018-12-31,265000
CUNDINAMARCA,CABRERA,2,0,25120,2020-12-31,8046,36292.46,2020-12-31,64500
SANTANDER,VELEZ,6,0,68861,2020-12-31,8046,108877.4,2020-12-31,64500
VALLE DEL CAUCA,YUMBO,205,376892000522,76892,2018-12-31,5855,2984941.3,2018-12-31,265000
NARI�O,GUACHUCAL,25,0,52317,2020-12-31,8046,453655.8,2020-12-31,64500
SANTANDER,SANTA HELENA DEL OPON,3,0,68720,2020-12-31,8046,54438.69,2020-12-31,64500
TOLIMA,SAN ANTONIO,324,0,73675,2020-12-31,8046,5879379.0,2020-12-31,64500
ANTIOQUIA,BETULIA,1,0,5093,2020-12-31,8046,18146.23,2020-12-31,64500
META,PUERTO CONCORDIA,17,250450000554,50450,2018-12-31,5855,247531.71,2018-12-31,265000
ATLANTICO,PALMAR DE VARELA,23,0,8520,2020-12-31,8046,417363.3,2020-12-31,64500
BOYACA,DUITAMA,129,115238001775,15238,2018-12-31,5855,1878328.91,2018-12-31,265000
CORDOBA,MONTERIA,334,223001007016,23001,2017-12-31,4780,4863270.22,2017-12-31,160000
MAGDALENA,NUEVA GRANADA,32,0,47460,2020-12-31,8046,580679.4,2020-12-31,64500
BOLIVAR,CARTAGENA,319,313001001076,13001,2018-12-31,5855,4644859.88,2018-12-31,265000
RISARALDA,PEREIRA,79,166001002339,66001,2017-12-31,4780,1150294.45,2017-12-31,160000
ANTIOQUIA,SANTA ROSA DE OSOS,1,0,5686,2020-12-31,8046,18146.23,2020-12-31,64500
BOGOTA,"BOGOTA, D.C.",11,311001105928,11001,2018-12-31,5855,160167.58,2018-12-31,265000
CESAR,RIO DE ORO,925,120614000495,20614,2018-12-31,5855,13468637.59,2018-12-31,265000
CORDOBA,MONTERIA,266,123001007038,23001,2017-12-31,4780,3873143.35,2017-12-31,160000
CORDOBA,PUEBLO NUEVO,535,123570000416,23570,2018-12-31,5855,7789968.77,2018-12-31,265000
ANTIOQUIA,GOMEZ PLATA,1,0,5310,2020-12-31,8046,18146.23,2020-12-31,64500
ANTIOQUIA,TURBO,1,305837005171,5837,2016-12-31,3979,88542.36,2016-12-31,48000
CUNDINAMARCA,FUSAGASUGA,13,325290002385,25290,2015-12-31,3101,965083.76,2015-12-31,34000
SANTANDER,BUCARAMANGA,18,168001002579,68001,2014-12-31,2344,2130536.36,2014-12-31,18300
BOYACA,TIBASOSA,6,315806000214,15806,2016-12-31,3979,531254.19,2016-12-31,48000
VALLE DEL CAUCA,CALI,34,376001021966,76001,2015-12-31,3101,2524065.22,2015-12-31,34000
BOYACA,SOGAMOSO,61,115759000406,15759,2014-12-31,2344,7220151.02,2014-12-31,18300
HUILA,TIMANA,22,241807000427,41807,2015-12-31,3101,1633218.67,2015-12-31,34000
CAUCA,POPAYAN,137,119001000265,19001,2014-12-31,2344,16215749.02,2014-12-31,18300
CUNDINAMARCA,COTA,4,425214000181,25214,2016-12-31,3979,354169.46,2016-12-31,48000
BOGOTA,"BOGOTA, D.C.",20,311001104779,11001,2015-12-31,3101,1484744.25,2015-12-31,34000
CUNDINAMARCA,MOSQUERA,22,125473000781,25473,2014-12-31,2344,2603988.89,2014-12-31,18300
ANTIOQUIA,CHIGORODO,29,105172001463,5172,2016-12-31,3979,2567728.58,2016-12-31,48000
ATLANTICO,SOLEDAD,30,308758002378,8758,2014-12-31,2344,3550893.94,2014-12-31,18300
BOGOTA,"BOGOTA, D.C.",23,111001046621,11001,2015-12-31,3101,1707455.89,2015-12-31,34000
CAUCA,TOTORO,14,119824000368,19824,2015-12-31,3101,1039320.97,2015-12-31,34000
ANTIOQUIA,BELLO,16,305088000868,5088,2015-12-31,3101,1187795.4,2015-12-31,34000
CORDOBA,MONTERIA,1,123001002150,23001,2016-12-31,3979,88542.36,2016-12-31,48000
CAUCA,CALDONO,81,219137000425,19137,2016-12-31,3979,7171931.57,2016-12-31,48000
CUNDINAMARCA,SOPO,3,125758002915,25758,2016-12-31,3979,265627.09,2016-12-31,48000
NORTE DE SANTANDER,ABREGO,12,254003000526,54003,2015-12-31,3101,890846.55,2015-12-31,34000
ATLANTICO,SABANALARGA,18,308638000380,8638,2015-12-31,3101,1336269.82,2015-12-31,34000
ATLANTICO,BARRANQUILLA,37,308001004748,8001,2015-12-31,3101,2746776.86,2015-12-31,34000
MAGDALENA,PLATO,61,347555000006,47555,2016-12-31,3979,5401084.27,2016-12-31,48000
HUILA,TIMANA,3,241807000150,41807,2016-12-31,3979,265627.09,2016-12-31,48000
CHOCO,QUIBDO,16,127001000411,27001,2014-12-31,2344,1893810.1,2014-12-31,18300
TOLIMA,HONDA,45,173349000255,73349,2014-12-31,2344,5326340.92,2014-12-31,18300
ARAUCA,ARAUCA,24,181001003202,81001,2014-12-31,2344,2840715.15,2014-12-31,18300
HUILA,GARZON,18,341298000751,41298,2016-12-31,3979,1593762.57,2016-12-31,48000
RISARALDA,PEREIRA,17,166001000913,66001,2016-12-31,3979,1505220.2,2016-12-31,48000
BOLIVAR,HATILLO DE LOBA,15,213667000479,13300,2016-12-31,3979,1328135.47,2016-12-31,48000
SUCRE,SINCELEJO,5,170001000201,70001,2015-12-31,3101,371186.06,2015-12-31,34000
BOYACA,RAMIRIQUI,17,215599000123,15599,2016-12-31,3979,1505220.2,2016-12-31,48000
ATLANTICO,CANDELARIA,1,108141000018,8141,2016-12-31,3979,88542.36,2016-12-31,48000
VALLE DEL CAUCA,JAMUNDI,8,276364001458,76364,2015-12-31,3101,593897.7,2015-12-31,34000
SUCRE,SINCELEJO,54,170001000180,70001,2016-12-31,3979,4781287.71,2016-12-31,48000
RISARALDA,PEREIRA,10,166001004242,66001,2016-12-31,3979,885423.65,2016-12-31,48000
CESAR,VALLEDUPAR,2,220001000411,20001,2014-12-31,2344,236726.26,2014-12-31,18300
CHOCO,TADO,31,327787000982,27787,2014-12-31,2344,3669257.07,2014-12-31,18300
BOGOTA,"BOGOTA, D.C.",15,311001002011,11001,2015-12-31,3101,1113558.18,2015-12-31,34000
PUTUMAYO,VILLAGARZON,30,286885000739,86885,2016-12-31,3979,2656270.95,2016-12-31,48000
VALLE DEL CAUCA,BUENAVENTURA,38,176109000311,76109,2014-12-31,2344,4497799.0,2014-12-31,18300
ARAUCA,ARAUCA,5,281001003291,81001,2016-12-31,3979,442711.82,2016-12-31,48000
CESAR,LA GLORIA,15,220383000050,20383,2014-12-31,2344,1775446.97,2014-12-31,18300
SANTANDER,BUCARAMANGA,1,168001000525,68001,2016-12-31,3979,88542.36,2016-12-31,48000
CUNDINAMARCA,FUSAGASUGA,36,325290002334,25290,2015-12-31,3101,2672539.65,2015-12-31,34000
BOYACA,DUITAMA,15,115238001775,15238,2016-12-31,3979,1328135.47,2016-12-31,48000
META,VILLAVICENCIO,29,150001000383,50001,2014-12-31,2344,3432530.81,2014-12-31,18300
MAGDALENA,SANTA MARTA,25,147001000994,47001,2015-12-31,3101,1855930.31,2015-12-31,34000
SANTANDER,BUCARAMANGA,3,168001004580,68001,2016-12-31,3979,265627.09,2016-12-31,48000
QUINDIO,CALARCA,1,163130000190,63130,2016-12-31,3979,88542.36,2016-12-31,48000
ANTIOQUIA,ENVIGADO,5,305266019969,5266,2016-12-31,3979,442711.82,2016-12-31,48000
CUNDINAMARCA,TOCANCIPA,8,125817000115,25817,2016-12-31,3979,708338.92,2016-12-31,48000
CORDOBA,SAHAGUN,30,223660000789,23660,2014-12-31,2344,3550893.94,2014-12-31,18300
VALLE DEL CAUCA,CALI,11,276001004889,76001,2015-12-31,3101,816609.33,2015-12-31,34000
ATLANTICO,SABANALARGA,53,108638000267,8638,2015-12-31,3101,3934572.26,2015-12-31,34000
ARAUCA,ARAUCA,1,181001001196,81001,2016-12-31,3979,88542.36,2016-12-31,48000
META,VILLAVICENCIO,11,350001007271,50001,2016-12-31,3979,973966.01,2016-12-31,48000
ATLANTICO,BARRANQUILLA,15,108001002614,8001,2015-12-31,3101,1113558.18,2015-12-31,34000
